customerID,gender,SeniorCitizen,Partner,Dependents,tenure,tenure_group,Contract,PaymentMethod,InternetService,MonthlyCharges,TotalCharges,Churn,Probabilidad_Churn,Segmento_Riesgo,Ingreso_Mensual_En_Riesgo
8309-PPCED,0,0,1,0,72,49-72 meses,Two year,Bank transfer (automatic),Fiber optic,110.45,7982.5,No,0.161,Bajo,0.0
4098-NAUKP,1,1,1,1,68,49-72 meses,Month-to-month,Electronic check,Fiber optic,84.65,5683.6,No,0.5033,Medio,0.0
5196-WPYOW,1,0,1,1,67,49-72 meses,One year,Mailed check,DSL,60.05,3994.05,No,0.1129,Bajo,0.0
4608-LCIMN,1,0,1,1,8,0-12 meses,Month-to-month,Bank transfer (automatic),DSL,44.65,369.15,No,0.4976,Medio,0.0
1485-YDHMM,1,0,1,1,52,49-72 meses,Month-to-month,Bank transfer (automatic),Fiber optic,93.25,4631.7,No,0.4157,Medio,0.0
4054-CUMIA,0,0,1,1,18,13-24 meses,Month-to-month,Mailed check,No,20.25,401.95,No,0.1668,Bajo,0.0
0603-TPMIB,0,0,1,1,59,49-72 meses,Two year,Mailed check,No,25.45,1534.05,No,0.032,Bajo,0.0
2525-GVKQU,0,0,0,0,60,49-72 meses,Two year,Mailed check,No,20.6,1093.0,No,0.0497,Bajo,0.0
8161-QYMTT,1,0,0,0,7,0-12 meses,Month-to-month,Electronic check,Fiber optic,94.1,701.3,No,0.8992,Alto,94.1
9581-GVBXT,1,0,1,1,59,49-72 meses,One year,Mailed check,DSL,34.8,1980.3,No,0.1682,Bajo,0.0
5862-BRIXZ,1,0,0,0,46,25-48 meses,Two year,Bank transfer (automatic),DSL,60.75,2893.4,No,0.0701,Bajo,0.0
5404-GGUKR,1,0,0,0,5,0-12 meses,Month-to-month,Electronic check,DSL,51.35,262.3,No,0.6565,Alto,51.35
3308-JSGML,1,1,1,0,59,49-72 meses,Two year,Credit card (automatic),DSL,64.05,3886.85,No,0.0814,Bajo,0.0
2126-GSEGL,0,0,1,0,70,49-72 meses,Two year,Bank transfer (automatic),DSL,84.8,5917.55,No,0.0684,Bajo,0.0
3677-TNKIO,0,0,0,0,14,13-24 meses,Month-to-month,Credit card (automatic),Fiber optic,71.0,914.0,Yes,0.6725,Alto,71.0
0440-QEXBZ,0,0,0,0,44,25-48 meses,Month-to-month,Mailed check,DSL,50.15,2139.1,No,0.3109,Medio,0.0
2434-EEVDB,0,0,1,0,64,49-72 meses,Two year,Credit card (automatic),Fiber optic,94.6,5948.7,No,0.2098,Bajo,0.0
6762-QVYJO,0,0,1,1,58,49-72 meses,Two year,Mailed check,DSL,59.75,3624.35,No,0.0329,Bajo,0.0
6199-IWKGC,0,1,1,0,46,25-48 meses,One year,Electronic check,Fiber optic,100.25,4753.85,No,0.4807,Medio,0.0
2675-DHUTR,1,1,1,0,58,49-72 meses,Month-to-month,Electronic check,Fiber optic,98.9,5780.7,No,0.643,Alto,98.9
8152-VETUR,0,0,1,0,72,49-72 meses,Two year,Credit card (automatic),Fiber optic,97.7,6869.7,No,0.2376,Bajo,0.0
9667-EQRXU,0,1,0,0,30,25-48 meses,Month-to-month,Electronic check,DSL,40.3,1172.95,Yes,0.5418,Medio,0.0
7446-YPODE,1,1,0,0,11,0-12 meses,Month-to-month,Bank transfer (automatic),DSL,60.25,662.95,No,0.3874,Medio,0.0
9522-BNTHX,0,1,0,0,34,25-48 meses,Month-to-month,Electronic check,DSL,56.25,1765.95,No,0.4909,Medio,0.0
4676-WLUHT,1,0,0,0,54,49-72 meses,Two year,Bank transfer (automatic),DSL,46.2,2431.95,No,0.118,Bajo,0.0
3329-WDIOK,0,0,0,0,3,0-12 meses,Month-to-month,Electronic check,DSL,50.6,155.35,Yes,0.7249,Alto,50.6
7980-MHFLQ,0,0,1,1,72,49-72 meses,Two year,Mailed check,No,24.9,1859.2,No,0.0206,Bajo,0.0
2873-ZLIWT,0,0,1,1,40,25-48 meses,Month-to-month,Electronic check,Fiber optic,84.85,3303.05,Yes,0.6173,Alto,84.85
3415-TAILE,0,0,1,1,2,0-12 meses,Month-to-month,Mailed check,DSL,65.7,134.35,Yes,0.6194,Alto,65.7
0757-WCUUZ,1,0,1,1,54,49-72 meses,Two year,Credit card (automatic),DSL,63.35,3409.1,No,0.1143,Bajo,0.0
1629-DQQVB,0,0,0,0,14,13-24 meses,Month-to-month,Bank transfer (automatic),DSL,50.1,709.5,No,0.3751,Medio,0.0
1915-IOFGU,0,0,0,0,1,0-12 meses,Month-to-month,Electronic check,Fiber optic,70.5,70.5,Yes,0.8608,Alto,70.5
3045-XETSH,0,0,0,0,10,0-12 meses,Month-to-month,Electronic check,Fiber optic,94.85,953.45,Yes,0.8629,Alto,94.85
0374-AACSZ,0,0,0,0,1,0-12 meses,Month-to-month,Electronic check,DSL,50.15,50.15,No,0.6674,Alto,50.15
7239-HZZCX,1,0,0,0,1,0-12 meses,Month-to-month,Mailed check,No,19.75,19.75,Yes,0.5339,Medio,0.0
4872-VXRIL,1,0,0,0,56,49-72 meses,One year,Bank transfer (automatic),DSL,64.65,3665.55,No,0.1292,Bajo,0.0
9140-CZQZZ,0,0,1,0,68,49-72 meses,Two year,Bank transfer (automatic),DSL,79.6,5515.8,No,0.0685,Bajo,0.0
3423-HHXAO,0,0,1,1,14,13-24 meses,One year,Mailed check,No,19.5,272.0,No,0.1339,Bajo,0.0
9938-TKDGL,1,0,1,1,68,49-72 meses,Two year,Electronic check,Fiber optic,99.55,6668.0,No,0.2396,Bajo,0.0
0531-ZZJWQ,1,1,1,0,55,49-72 meses,Month-to-month,Electronic check,Fiber optic,74.0,4052.4,No,0.6338,Alto,74.0
6537-QLGEX,0,0,0,0,16,13-24 meses,Month-to-month,Electronic check,DSL,38.9,664.4,No,0.55,Medio,0.0
2688-BHGOG,1,1,0,0,9,0-12 meses,Month-to-month,Electronic check,Fiber optic,79.55,718.55,No,0.8332,Alto,79.55
7683-CBDKJ,1,0,1,1,14,13-24 meses,Month-to-month,Electronic check,DSL,65.45,937.6,Yes,0.4482,Medio,0.0
0946-CLJTI,1,1,1,0,58,49-72 meses,Month-to-month,Electronic check,Fiber optic,98.7,5812.6,Yes,0.6685,Alto,98.7
3160-TYXLT,1,0,0,0,53,49-72 meses,Month-to-month,Bank transfer (automatic),DSL,46.3,2546.85,No,0.3012,Medio,0.0
1325-USMEC,1,0,1,0,70,49-72 meses,Two year,Credit card (automatic),Fiber optic,99.35,6944.5,No,0.1777,Bajo,0.0
0916-QOFDP,0,1,1,1,14,13-24 meses,Month-to-month,Electronic check,Fiber optic,95.8,1346.3,No,0.8203,Alto,95.8
0628-CNQRM,1,0,1,1,22,13-24 meses,One year,Bank transfer (automatic),DSL,67.5,1544.05,Yes,0.2345,Bajo,0.0
5606-AMZBO,0,0,1,0,10,0-12 meses,Month-to-month,Credit card (automatic),Fiber optic,78.15,765.15,No,0.6897,Alto,78.15
6199-IPCAO,0,0,1,1,29,25-48 meses,Two year,Mailed check,No,26.1,692.55,No,0.0677,Bajo,0.0
7665-TOALD,0,0,0,0,1,0-12 meses,Month-to-month,Electronic check,Fiber optic,69.6,69.6,Yes,0.8927,Alto,69.6
0112-QWPNC,1,0,1,0,49,49-72 meses,One year,Electronic check,DSL,84.35,4059.35,Yes,0.289,Bajo,0.0
0324-BRPCJ,0,1,1,0,68,49-72 meses,Month-to-month,Electronic check,Fiber optic,100.2,6851.65,Yes,0.6062,Alto,100.2
2777-PHDEI,0,0,0,0,1,0-12 meses,Month-to-month,Electronic check,Fiber optic,78.05,78.05,Yes,0.8761,Alto,78.05
5640-CAXOA,0,0,0,0,30,25-48 meses,One year,Credit card (automatic),DSL,40.35,1187.05,No,0.3083,Medio,0.0
2235-EZAIK,0,0,1,0,72,49-72 meses,Two year,Credit card (automatic),DSL,79.2,5401.9,No,0.062,Bajo,0.0
3847-BAERP,0,0,0,0,10,0-12 meses,Month-to-month,Mailed check,No,20.9,247.0,No,0.189,Bajo,0.0
1196-AMORA,1,0,0,0,7,0-12 meses,Month-to-month,Electronic check,Fiber optic,73.6,520.0,Yes,0.7984,Alto,73.6
4282-YMKNA,0,0,0,0,9,0-12 meses,Month-to-month,Electronic check,Fiber optic,74.75,706.6,Yes,0.8324,Alto,74.75
1453-RZFON,0,0,0,1,1,0-12 meses,Month-to-month,Mailed check,DSL,49.9,49.9,No,0.5905,Medio,0.0
8263-OKETD,0,0,0,0,20,13-24 meses,Month-to-month,Credit card (automatic),DSL,68.9,1370.35,No,0.3728,Medio,0.0
0670-KDOMA,0,0,0,0,1,0-12 meses,Month-to-month,Mailed check,No,20.25,20.25,No,0.5958,Medio,0.0
2476-YGEFM,0,0,0,0,29,25-48 meses,Month-to-month,Credit card (automatic),Fiber optic,76.0,2215.25,No,0.5668,Medio,0.0
8687-BAFGU,1,0,0,0,1,0-12 meses,Month-to-month,Electronic check,Fiber optic,74.0,74.0,No,0.7915,Alto,74.0
0641-EVBOJ,1,0,0,0,3,0-12 meses,Month-to-month,Mailed check,Fiber optic,82.3,214.4,No,0.71,Alto,82.3
0829-XXPLX,0,0,0,0,20,13-24 meses,Month-to-month,Bank transfer (automatic),Fiber optic,89.4,1871.15,No,0.5884,Medio,0.0
9974-JFBHQ,1,0,0,1,64,49-72 meses,Month-to-month,Credit card (automatic),Fiber optic,99.15,6171.2,No,0.3808,Medio,0.0
5356-RHIPP,1,0,0,0,1,0-12 meses,Month-to-month,Mailed check,No,20.2,20.2,Yes,0.5853,Medio,0.0
6624-JDRDS,0,0,0,0,6,0-12 meses,Month-to-month,Bank transfer (automatic),DSL,29.45,161.45,No,0.5056,Medio,0.0
0608-JDVEC,1,0,1,0,50,49-72 meses,Two year,Electronic check,No,19.8,1013.2,No,0.0654,Bajo,0.0
9780-FKVVF,1,0,0,0,6,0-12 meses,Month-to-month,Bank transfer (automatic),DSL,59.15,336.7,No,0.4632,Medio,0.0
1919-RTPQD,1,0,1,1,7,0-12 meses,Month-to-month,Electronic check,DSL,44.75,333.65,No,0.6204,Alto,44.75
5214-NLTIT,1,0,1,1,72,49-72 meses,Two year,Credit card (automatic),Fiber optic,90.8,6511.8,No,0.2241,Bajo,0.0
3345-PBBFH,1,0,1,0,8,0-12 meses,Month-to-month,Bank transfer (automatic),DSL,49.55,393.45,No,0.5084,Medio,0.0
5055-BRMNE,0,0,1,1,67,49-72 meses,Two year,Credit card (automatic),Fiber optic,106.7,7009.5,No,0.2216,Bajo,0.0
9189-JWSHV,0,1,1,0,24,13-24 meses,Month-to-month,Electronic check,Fiber optic,93.55,2264.05,Yes,0.7732,Alto,93.55
2190-PHBHR,0,0,1,0,72,49-72 meses,Two year,Credit card (automatic),Fiber optic,94.45,6921.7,No,0.1667,Bajo,0.0
2650-GYRYL,1,0,1,1,33,25-48 meses,One year,Bank transfer (automatic),No,19.45,600.25,No,0.0552,Bajo,0.0
0746-JTRFU,1,0,0,0,2,0-12 meses,Month-to-month,Electronic check,DSL,25.05,56.35,Yes,0.7975,Alto,25.05
5208-FVQKB,1,0,1,0,70,49-72 meses,Two year,Mailed check,DSL,67.95,4664.15,No,0.0522,Bajo,0.0
7184-LRUUR,0,0,0,0,22,13-24 meses,One year,Bank transfer (automatic),DSL,65.25,1441.8,No,0.2925,Bajo,0.0
6627-CFOSN,0,0,0,0,59,49-72 meses,Month-to-month,Bank transfer (automatic),Fiber optic,99.45,5623.7,No,0.4161,Medio,0.0
3982-JGSFD,1,0,0,0,36,25-48 meses,One year,Credit card (automatic),No,20.35,695.85,No,0.0482,Bajo,0.0
1574-DYCWE,0,0,1,1,51,49-72 meses,Two year,Mailed check,No,19.95,1028.75,No,0.0258,Bajo,0.0
7247-XOZPB,1,0,1,0,53,49-72 meses,One year,Bank transfer (automatic),DSL,77.4,4155.95,No,0.1474,Bajo,0.0
2466-FCCPT,0,0,1,1,20,13-24 meses,One year,Bank transfer (automatic),No,19.7,395.6,No,0.1158,Bajo,0.0
6211-WWLTF,1,0,1,0,63,49-72 meses,Two year,Credit card (automatic),Fiber optic,99.7,6330.4,No,0.1965,Bajo,0.0
4826-TZEVA,0,0,0,0,40,25-48 meses,Month-to-month,Credit card (automatic),Fiber optic,74.8,2971.7,No,0.4527,Medio,0.0
6016-NXBNJ,1,0,0,0,35,25-48 meses,One year,Mailed check,No,19.15,638.0,No,0.0665,Bajo,0.0
9138-EFSMO,1,0,1,1,26,25-48 meses,One year,Bank transfer (automatic),Fiber optic,78.95,2034.25,No,0.3918,Medio,0.0
0576-WNXXC,1,1,1,0,27,25-48 meses,Month-to-month,Electronic check,Fiber optic,95.55,2510.2,Yes,0.7497,Alto,95.55
4632-XJMEX,1,0,0,1,53,49-72 meses,One year,Credit card (automatic),DSL,62.85,3419.5,No,0.1215,Bajo,0.0
8910-LEDAG,1,1,1,0,34,25-48 meses,Month-to-month,Credit card (automatic),Fiber optic,71.55,2427.35,No,0.5357,Medio,0.0
3452-GWUIN,0,1,1,0,19,13-24 meses,Month-to-month,Electronic check,Fiber optic,94.95,1760.25,No,0.7857,Alto,94.95
2716-GFZOR,1,0,1,0,43,25-48 meses,Month-to-month,Credit card (automatic),Fiber optic,86.1,3551.65,No,0.4071,Medio,0.0
3724-UCSHY,1,0,1,1,6,0-12 meses,Month-to-month,Mailed check,No,19.55,122.9,No,0.1585,Bajo,0.0
8626-XHBIE,1,0,0,1,56,49-72 meses,Two year,Mailed check,No,24.8,1424.2,No,0.0599,Bajo,0.0
4628-CTTLA,1,0,0,0,57,49-72 meses,Month-to-month,Electronic check,DSL,39.3,2111.45,Yes,0.4715,Medio,0.0
3192-LNKRK,1,0,1,1,34,25-48 meses,Month-to-month,Mailed check,Fiber optic,84.05,2909.95,No,0.5449,Medio,0.0
4439-YRNVD,0,0,0,0,10,0-12 meses,Month-to-month,Electronic check,DSL,36.25,374.0,No,0.5176,Medio,0.0
2876-VBBBL,0,0,0,0,1,0-12 meses,Month-to-month,Mailed check,No,20.25,20.25,Yes,0.5958,Medio,0.0
6834-NXDCA,0,0,0,0,13,13-24 meses,Month-to-month,Electronic check,DSL,23.9,300.8,Yes,0.618,Alto,23.9
2208-UGTGR,1,0,0,0,56,49-72 meses,Month-to-month,Electronic check,Fiber optic,98.6,5581.05,No,0.5673,Medio,0.0
3005-TYFRD,0,0,1,0,55,49-72 meses,Month-to-month,Credit card (automatic),Fiber optic,103.65,5676.65,No,0.5362,Medio,0.0
8670-MEFCP,0,0,1,1,36,25-48 meses,Two year,Credit card (automatic),DSL,92.9,3379.25,No,0.0967,Bajo,0.0
3079-BCHLN,1,0,1,0,47,25-48 meses,One year,Bank transfer (automatic),No,19.9,942.95,No,0.0676,Bajo,0.0
7777-UNYHB,0,0,1,1,12,0-12 meses,Month-to-month,Credit card (automatic),No,20.1,232.4,No,0.2068,Bajo,0.0
5597-GLBUC,0,0,0,0,1,0-12 meses,Month-to-month,Electronic check,Fiber optic,85.45,85.45,Yes,0.9081,Alto,85.45
7278-CKDNC,1,1,0,0,24,13-24 meses,Month-to-month,Electronic check,Fiber optic,80.5,2088.45,No,0.7422,Alto,80.5
2748-MYRVK,0,0,0,0,63,49-72 meses,One year,Bank transfer (automatic),Fiber optic,99.9,6137.0,Yes,0.3819,Medio,0.0
8450-UYIBU,0,1,0,0,35,25-48 meses,Month-to-month,Electronic check,DSL,39.85,1434.6,No,0.499,Medio,0.0
2969-VAPYH,0,0,0,0,67,49-72 meses,One year,Credit card (automatic),DSL,60.5,3870.0,No,0.1295,Bajo,0.0
4822-YCXMX,1,0,0,0,25,25-48 meses,Month-to-month,Electronic check,Fiber optic,84.8,2043.45,Yes,0.7488,Alto,84.8
7181-OQCUT,1,0,0,0,21,13-24 meses,Month-to-month,Mailed check,Fiber optic,103.85,2215.0,No,0.5981,Medio,0.0
8474-UMLNT,0,0,0,0,13,13-24 meses,Month-to-month,Bank transfer (automatic),DSL,67.8,842.25,No,0.3345,Medio,0.0
9821-POOTN,1,0,1,0,35,25-48 meses,Month-to-month,Electronic check,Fiber optic,75.2,2576.2,Yes,0.6978,Alto,75.2
3836-FZSDJ,1,1,1,0,71,49-72 meses,Two year,Bank transfer (automatic),No,24.85,1901.0,No,0.0343,Bajo,0.0
9142-XMYJH,0,0,0,0,29,25-48 meses,Month-to-month,Credit card (automatic),No,19.35,601.6,No,0.1303,Bajo,0.0
6559-ILWKJ,1,0,1,0,71,49-72 meses,Two year,Electronic check,DSL,49.35,3515.25,Yes,0.2922,Bajo,0.0
0187-QSXOE,1,1,1,0,7,0-12 meses,Month-to-month,Electronic check,Fiber optic,89.0,605.45,No,0.8627,Alto,89.0
7733-UDMTP,0,1,0,0,57,49-72 meses,Month-to-month,Electronic check,DSL,55.0,3094.05,No,0.4805,Medio,0.0
2649-HWLYB,1,0,1,0,65,49-72 meses,Two year,Bank transfer (automatic),DSL,76.15,4929.55,No,0.0905,Bajo,0.0
5214-CHIWJ,1,0,0,0,27,25-48 meses,One year,Mailed check,No,20.3,595.05,No,0.0528,Bajo,0.0
4229-CZMLL,1,0,0,0,6,0-12 meses,Month-to-month,Electronic check,Fiber optic,74.9,469.8,Yes,0.8577,Alto,74.9
6904-JLBGY,0,1,0,0,72,49-72 meses,Two year,Credit card (automatic),Fiber optic,117.35,8436.25,No,0.1033,Bajo,0.0
2465-BLLEU,1,0,0,0,1,0-12 meses,Month-to-month,Mailed check,No,19.75,19.75,No,0.5675,Medio,0.0
1685-VAYJF,1,0,0,0,11,0-12 meses,Month-to-month,Credit card (automatic),DSL,45.2,492.0,No,0.4644,Medio,0.0
8874-EJNSR,1,0,1,1,39,25-48 meses,Two year,Mailed check,No,25.2,987.95,No,0.0366,Bajo,0.0
6917-YACBP,0,1,0,0,59,49-72 meses,Month-to-month,Electronic check,Fiber optic,89.75,5496.9,No,0.4355,Medio,0.0
5049-MUBWG,1,0,0,0,26,25-48 meses,One year,Bank transfer (automatic),DSL,75.0,1908.35,No,0.2087,Bajo,0.0
4223-WOZCM,1,1,0,0,2,0-12 meses,Month-to-month,Mailed check,DSL,49.95,107.1,No,0.6889,Alto,49.95
0769-MURVM,0,0,1,1,72,49-72 meses,Two year,Bank transfer (automatic),DSL,65.7,4575.35,No,0.0317,Bajo,0.0
9253-VIFJQ,1,0,1,0,65,49-72 meses,One year,Credit card (automatic),DSL,67.05,4309.55,No,0.178,Bajo,0.0
7030-FZTFM,1,0,1,1,72,49-72 meses,Two year,Credit card (automatic),Fiber optic,110.9,7922.75,No,0.1347,Bajo,0.0
9741-YLNTD,1,0,0,0,6,0-12 meses,Month-to-month,Bank transfer (automatic),Fiber optic,87.95,522.35,No,0.8203,Alto,87.95
5917-RYRMG,1,1,0,0,32,25-48 meses,One year,Credit card (automatic),No,19.8,587.7,No,0.0527,Bajo,0.0
5120-ZBLAI,0,0,1,0,50,49-72 meses,One year,Bank transfer (automatic),DSL,75.7,3876.2,No,0.2171,Bajo,0.0
1194-BHJYC,1,0,1,0,61,49-72 meses,Two year,Mailed check,DSL,62.15,3778.85,No,0.035,Bajo,0.0
3663-MITLP,0,0,0,0,15,13-24 meses,Month-to-month,Electronic check,Fiber optic,101.25,1457.25,Yes,0.7757,Alto,101.25
0906-QVPMS,1,0,1,0,72,49-72 meses,Two year,Bank transfer (automatic),Fiber optic,115.15,8349.45,No,0.1031,Bajo,0.0
9025-ZRPVR,1,0,0,0,9,0-12 meses,Month-to-month,Mailed check,No,18.95,185.6,Yes,0.1857,Bajo,0.0
1905-OEILC,0,0,0,0,1,0-12 meses,Month-to-month,Mailed check,No,19.5,19.5,No,0.5275,Medio,0.0
7858-GTZSP,0,0,0,0,12,0-12 meses,Month-to-month,Electronic check,Fiber optic,86.55,1066.9,No,0.8295,Alto,86.55
3285-UCQVC,0,0,0,0,37,25-48 meses,Month-to-month,Credit card (automatic),DSL,28.6,973.55,Yes,0.3662,Medio,0.0
6248-BSHKG,1,0,1,1,61,49-72 meses,One year,Mailed check,No,20.4,1226.45,No,0.0489,Bajo,0.0
4685-TFLLS,1,0,1,1,18,13-24 meses,One year,Bank transfer (automatic),No,19.8,342.3,No,0.1252,Bajo,0.0
3470-BTGQO,1,0,0,1,21,13-24 meses,Month-to-month,Mailed check,DSL,45.65,985.05,No,0.38,Medio,0.0
1209-VFFOC,1,0,1,1,68,49-72 meses,Two year,Mailed check,DSL,56.4,3948.45,No,0.025,Bajo,0.0
8224-DWCKX,1,1,0,0,12,0-12 meses,Month-to-month,Credit card (automatic),Fiber optic,73.3,828.05,No,0.7141,Alto,73.3
5482-PLVPE,0,1,0,0,2,0-12 meses,Month-to-month,Electronic check,DSL,24.35,41.85,Yes,0.7477,Alto,24.35
4553-DVPZG,0,0,1,0,62,49-72 meses,Month-to-month,Electronic check,Fiber optic,101.35,6164.7,No,0.6174,Alto,101.35
4902-OHLSK,0,1,0,0,29,25-48 meses,Month-to-month,Electronic check,Fiber optic,98.65,2862.75,Yes,0.6731,Alto,98.65
6917-IAYHD,1,0,0,1,1,0-12 meses,Month-to-month,Mailed check,DSL,33.6,33.6,No,0.6074,Alto,33.6
0495-ZBNGW,1,1,1,0,5,0-12 meses,Month-to-month,Bank transfer (automatic),Fiber optic,79.9,343.95,Yes,0.8524,Alto,79.9
8620-RJPZN,0,0,0,0,1,0-12 meses,Month-to-month,Electronic check,No,20.7,20.7,No,0.4594,Medio,0.0
7572-KPVKK,1,0,0,1,62,49-72 meses,Two year,Electronic check,Fiber optic,104.05,6590.5,No,0.3549,Medio,0.0
2642-MAWLJ,0,0,1,1,36,25-48 meses,Two year,Bank transfer (automatic),No,20.25,717.95,No,0.0276,Bajo,0.0
2357-COQEK,0,1,0,0,28,25-48 meses,Month-to-month,Electronic check,Fiber optic,103.3,2890.65,Yes,0.7202,Alto,103.3
7103-ZGVNT,0,0,1,1,69,49-72 meses,One year,Credit card (automatic),DSL,73.7,4885.85,No,0.1303,Bajo,0.0
3737-GCSPV,0,0,1,0,11,0-12 meses,Month-to-month,Credit card (automatic),Fiber optic,96.2,1222.05,Yes,0.6958,Alto,96.2
2027-WKXMW,0,0,1,0,63,49-72 meses,Month-to-month,Electronic check,Fiber optic,108.75,6871.7,No,0.5178,Medio,0.0
7137-NAXML,1,0,0,0,23,13-24 meses,One year,Bank transfer (automatic),No,20.15,405.6,No,0.0937,Bajo,0.0
2428-ZMCTB,1,0,0,0,10,0-12 meses,Month-to-month,Credit card (automatic),No,19.75,208.25,No,0.2163,Bajo,0.0
2961-VNFKL,0,0,1,0,71,49-72 meses,Two year,Credit card (automatic),No,25.95,1801.9,No,0.048,Bajo,0.0
1768-HNVGJ,0,1,0,0,45,25-48 meses,Month-to-month,Electronic check,DSL,70.05,3062.45,No,0.3337,Medio,0.0
6963-KQYQB,0,0,1,1,70,49-72 meses,Two year,Mailed check,No,24.05,1764.75,No,0.0239,Bajo,0.0
5934-RMPOV,0,0,0,1,22,13-24 meses,Month-to-month,Electronic check,Fiber optic,84.75,1816.75,No,0.748,Alto,84.75
1207-BLKSA,0,0,1,1,52,49-72 meses,Two year,Mailed check,No,23.05,1255.1,No,0.0326,Bajo,0.0
4088-YLDSU,1,0,1,0,55,49-72 meses,One year,Electronic check,Fiber optic,104.15,5743.05,Yes,0.547,Medio,0.0
8316-BBQAY,0,0,0,0,65,49-72 meses,Two year,Credit card (automatic),DSL,59.95,3921.1,No,0.0551,Bajo,0.0
1166-PQLGG,0,0,1,1,72,49-72 meses,Two year,Bank transfer (automatic),No,19.55,1463.45,No,0.0285,Bajo,0.0
3146-JTQHR,1,0,1,0,10,0-12 meses,One year,Bank transfer (automatic),No,19.6,189.45,No,0.1389,Bajo,0.0
4291-YZODP,0,0,0,1,7,0-12 meses,One year,Mailed check,No,20.05,96.8,No,0.1797,Bajo,0.0
4395-PZMSN,1,1,0,0,5,0-12 meses,Month-to-month,Electronic check,Fiber optic,85.55,408.5,No,0.854,Alto,85.55
6427-FEFIG,0,0,1,1,24,13-24 meses,Two year,Credit card (automatic),DSL,78.6,1846.65,No,0.1306,Bajo,0.0
0017-IUDMW,0,0,1,1,72,49-72 meses,Two year,Credit card (automatic),Fiber optic,116.8,8456.75,No,0.077,Bajo,0.0
8706-HRADD,1,0,0,0,21,13-24 meses,Month-to-month,Mailed check,DSL,43.55,1011.5,No,0.3751,Medio,0.0
9955-QOPOY,1,0,1,0,69,49-72 meses,One year,Credit card (automatic),DSL,60.8,4263.4,No,0.1641,Bajo,0.0
4385-ZKVNW,1,0,1,1,44,25-48 meses,Month-to-month,Bank transfer (automatic),DSL,54.9,2549.1,No,0.2752,Bajo,0.0
5446-DKWYW,0,1,1,1,61,49-72 meses,One year,Electronic check,DSL,65.2,3965.05,No,0.2691,Bajo,0.0
2034-CGRHZ,1,1,0,0,24,13-24 meses,Month-to-month,Credit card (automatic),Fiber optic,102.95,2496.7,Yes,0.6877,Alto,102.95
5797-APWZC,0,0,0,0,1,0-12 meses,Month-to-month,Electronic check,Fiber optic,90.6,90.6,Yes,0.8845,Alto,90.6
3683-QKIUE,0,0,0,0,6,0-12 meses,Month-to-month,Bank transfer (automatic),DSL,50.8,288.05,Yes,0.5759,Medio,0.0
4228-ZGYUW,1,0,0,0,4,0-12 meses,Month-to-month,Electronic check,Fiber optic,90.05,368.1,Yes,0.886,Alto,90.05
9031-ZVQPT,1,0,1,0,72,49-72 meses,Two year,Electronic check,Fiber optic,108.2,7840.6,No,0.2489,Bajo,0.0
2990-IAJSV,1,0,0,0,72,49-72 meses,Two year,Bank transfer (automatic),DSL,92.0,6632.75,No,0.0386,Bajo,0.0
8107-KNCIM,1,1,1,0,14,13-24 meses,Month-to-month,Electronic check,Fiber optic,75.1,1013.35,No,0.7869,Alto,75.1
9027-YFHQJ,1,0,0,0,7,0-12 meses,Month-to-month,Bank transfer (automatic),No,25.05,152.95,No,0.2288,Bajo,0.0
5176-LDKUH,0,0,0,0,48,25-48 meses,One year,Electronic check,Fiber optic,75.15,3772.65,No,0.3678,Medio,0.0
4644-OBGFZ,1,0,1,1,55,49-72 meses,One year,Mailed check,No,19.5,1026.35,No,0.0586,Bajo,0.0
7926-IJOOU,1,0,0,0,1,0-12 meses,Month-to-month,Credit card (automatic),No,19.3,19.3,No,0.4397,Medio,0.0
6480-YAGIY,1,0,0,0,45,25-48 meses,One year,Credit card (automatic),Fiber optic,112.2,5031.85,No,0.356,Medio,0.0
4029-HPFVY,1,0,0,0,3,0-12 meses,Month-to-month,Mailed check,Fiber optic,70.3,220.4,No,0.8154,Alto,70.3
7602-DBTOU,0,0,1,0,71,49-72 meses,Two year,Mailed check,No,19.6,1416.5,No,0.0381,Bajo,0.0
5345-BMKWB,1,0,1,0,8,0-12 meses,Month-to-month,Mailed check,No,20.25,158.35,No,0.2132,Bajo,0.0
3519-ZKXGG,0,0,1,0,3,0-12 meses,Month-to-month,Electronic check,Fiber optic,75.85,256.6,Yes,0.8641,Alto,75.85
5457-COLHT,1,0,1,1,69,49-72 meses,Two year,Bank transfer (automatic),DSL,80.65,5542.55,No,0.0477,Bajo,0.0
6416-TVAIH,1,0,1,1,1,0-12 meses,Month-to-month,Electronic check,Fiber optic,68.5,68.5,Yes,0.8433,Alto,68.5
5451-YHYPW,0,1,1,0,72,49-72 meses,Two year,Credit card (automatic),Fiber optic,115.75,8443.7,No,0.0825,Bajo,0.0
5108-ADXWO,1,0,0,0,11,0-12 meses,Month-to-month,Electronic check,Fiber optic,73.5,791.75,Yes,0.6984,Alto,73.5
7998-WNZEM,1,0,0,0,71,49-72 meses,Two year,Bank transfer (automatic),DSL,80.6,5708.2,No,0.0432,Bajo,0.0
3066-RRJIO,0,0,0,0,1,0-12 meses,Month-to-month,Mailed check,Fiber optic,69.95,69.95,Yes,0.8832,Alto,69.95
